starless-dreams,85,0.004776,01,2,0.0,0,0.0,0
let-it-fall-la-1982-1992,92,0.0,04,0,0,0,0,0
7852-hitchcocks-shower-scene,74,0.037664,10,22,0,9.3,0.0,0
the-salesman,85,2.402067,01,115,0.170565780896,7.4,0.0401785714286,0
uncertain,89,0.029736,03,6,-0.0418704308924,0,1.59375,0
okja,75,0.0,06,0,1.13832151256,7.4,0.00659340659341,0
wonder-woman,76,412.563408,06,4165,0.895826843688,7.8,0.0209946483279,0
a-woman-a-part,66,0.023562,03,3,0.0,0,0.0,0
coco,81,209.717761,11,3987,0.494581739008,8.2,0.254249291785,0
it,69,327.481748,09,4148,0.0,7.8,0.0,0
faces-places,95,0.953717,10,42,1.0586576456,5.8,0.578125,0
hell-on-earth-the-fall-of-syria-and-the-rise-of-isis,84,0.0,05,0,0,0,0,0
long-strange-trip,78,0.351957,05,56,-0.028914151348,0,0.0363636363636,0
shadowman,78,0.013498,12,4,0.606355147396,0,3.79411764706,0
dunkirk,94,190.06828,07,4014,0.974065537473,8.4,0.0197862876425,1
jim-andy-the-great-beyond,77,0.0,11,0,0.0,8.6,0.0,0
hissein-habre-a-chadian-tragedy,82,0.0,09,0,0,0,0,0
soufra,77,0.0,11,0,0.0,0,0.0,0
kill-me-please,69,0.0,09,0,5.48960148239,0,0.620454545455,0
mudbound,85,0.0,11,0,1.08671569566,6.4,0.161323328786,0
our-time-will-come,82,0.11456,07,18,0,5.5,0.625,0
david-lynch-the-art-life,75,0.171419,03,8,1.25,8.6,0.1,0
all-this-panic,73,0.0,03,0,0.0,0,0.0,0
nocturama,71,0.030157,08,90,1.9367531332,7.0,0.3,0
their-finest,76,3.603484,04,330,0.490994513069,6.5,0.0590163934426,0
the-student,76,0.000512,04,1,0.0,7.1,0.046875,0
finding-oscar,72,0.023116,04,16,0.0,0,0.0,0
the-meyerowitz-stories,79,0.0,10,0,0.63457320445,7.1,0.0249510763209,0
the-sunshine-makers,68,0.010042,01,7,-0.0,0,0.0,0
mali-blues,85,0.02695,06,5,0.0,0,0.125,0
a-river-below,81,0.0,11,0,0.0,0,0.0,0
tempestad,78,0.0,10,0,0.465759240759,0,6.5,0
night-school,0,0.004663,09,2,0,0,0,0
bending-the-arc,80,0.021907,10,3,0.197290915869,0,0.1875,0
the-girl-without-hands,82,0.021787,07,7,-0.428571428571,6.3,0.15,0
get-me-roger-stone,75,0.0,05,0,0.280031667793,8.4,0.0103626943005,0
walking-out,79,0.101947,10,32,0.698809628311,5.2,0.208646616541,0
served-like-a-girl,85,0.00829,08,8,1.53651292532,0,0.241935483871,0
kekszakallu,71,0.0,07,0,0.0,0,0.0,0
the-woman-who-left,83,0.003974,05,1,0.0,0,0.125,0
quest,88,0.047807,12,3,1.16195438457,0,1.1,0
burden,63,0.01844,01,13,0.891630339831,0,0.955985915493,0
pop-aye,73,0.077976,06,5,0.0,0,0.0535714285714,0
girls-trip,71,115.171585,07,2648,0.717173467359,5.4,0.0228105958897,0
mister-universo,66,0.0,07,0,0.0,0,0.0,0
battle-of-the-sexes,73,12.638526,09,1822,1.05541115753,6.3,0.164972273567,0
take-every-wave-the-life-of-laird-hamilton,66,0.176076,09,31,0,0,0.0,0
paulina,70,0.0,06,0,1.19814989038,0,0.638888888889,0
love-taxes,69,0.03315,03,4,0,0,0,0
maurizio-cattelan-be-right-back,70,0.007706,04,2,0,0,0.0,0
detroit,77,16.790139,07,3007,1.02320227709,6.5,0.913739121206,0
ascent,75,0.0,06,0,7.42369350758,0,1.05681818182,0
my-friend-dahmer,68,1.361611,11,110,1.12962829397,8.1,0.0390378548896,0
keep-quiet,76,0.050451,02,3,0.313531353136,0,0.208333333333,0
the-lovers,76,2.194521,05,443,1.5355624308,6.3,0.173780487805,0
citizen-jane-battle-for-the-city,70,0.313411,04,25,-0.0,0,0.0,0
ben-gurion-epilogue,74,0.0,03,0,0.0,0,0.0,0
the-square,73,1.502347,10,70,1.03981218476,7.1,0.398116438356,0
the-new-radical,67,0.0,12,0,0.0,0,0.0,0
mission-control-the-unsung-heroes-of-apollo,71,0.016405,04,15,0.0,0,0.0,0
in-pursuit-of-silence,70,0.029834,06,2,0.0,0,0.0,0
columbus,89,1.015744,08,63,1.44155532303,7.3,1.02572105037,0
step,81,1.154982,08,306,0.655729403942,0,1.45016611296,0
first-they-killed-my-father,72,0.0,09,0,1.91377954429,7.5,0.0223577235772,0
the-last-laugh,71,0.0,03,0,0.704549731034,0,0.375,0
swim-team,72,0.016783,07,3,1.42271136938,0,0.778125,0
baby-driver,86,107.825862,06,3226,0.777961740015,7.7,0.0226452389137,0
betting-on-zero,72,0.0,03,0,0.0563757425777,0,0.110294117647,0
graduation,84,0.175975,04,36,1.04942133663,7.5,0.487348858039,0
i-called-him-morgan,90,0.128986,03,11,1.05047625219,6.9,0.125,0
on-the-beach-at-night-alone,80,0.035967,11,3,0.0,0,0.15,0
bill-frisell-a-portrait,71,0.0,12,0,0.0,0,0.0,0
gods-own-country,85,0.335609,10,13,0.926081282499,8.2,1.17660550459,0
birdboy-the-forgotten-children,75,0.038786,12,9,0.0,0,0.5,0
marshall,66,10.051659,10,821,0.831779462274,6.2,0.800881953867,0
the-age-of-consequences,68,0.0,01,0,0.0,0,0.0,0
the-last-family,69,0.0,01,0,0,0,0,0
thank-you-for-your-service,68,9.5363,10,2083,1.01405916688,6.3,0.432563338301,0
my-life-as-a-zucchini,85,0.309766,02,53,0.357381984527,8.3,0.0961538461538,0
the-tiger-hunter,66,0.062398,09,42,0.516441777642,0,0.0241935483871,0
everybody-knows-elizabeth-murray,81,0.0,01,0,0,0,0,0
the-incredible-jessica-james,72,0.0,07,0,0.0521340521114,6.9,0.00301507537688,0
hermia-helena,79,0.043152,05,4,0,0,0,0
jane,87,1.723379,10,96,1.0703160839,8.3,0.835227272727,0
ingrid-goes-west,71,3.024308,08,647,1.30805453381,7.2,0.206403269755,0
after-love,66,0.013693,08,5,0.638879999999,0,0.375,0
a-ghost-story,84,1.596371,07,329,1.22596326892,6.9,0.284007352941,0
500-years,66,0.0,07,0,-0.469252389673,0,0.104651162791,0
glory,83,0.018415,04,2,1.03609758702,0,1.00572868928,0
endless-poetry,78,0.15344,07,18,0.447383977882,7.9,0.191860465116,0
a-taxi-driver,69,1.527829,08,41,2.97223231249,8.7,0.113924050633,0
all-these-sleepless-nights,70,0.020762,04,5,0.350195666294,0,0.1,0
after-the-storm,84,0.272132,03,38,0.601145302802,7.8,1.5,0
lost-in-paris,74,0.691597,06,48,1.16344909256,5.0,0.160714285714,0
the-womens-balcony,74,1.200885,03,34,-0.0,3.5,0.0,0
win-it-all,77,0.0,04,0,1.01169138092,7.0,0.0924170616114,0
obit,72,0.315049,04,22,0.499082170063,8.0,0.95,0
thirst-street,71,0.009129,09,3,-0.636901698405,0,0.075,0
beatriz-at-dinner,68,7.115854,06,683,0.714235309217,5.2,0.0433526011561,0
brigsby-bear,68,0.532669,07,408,0.755518846432,7.6,0.337962962963,0
the-teacher,77,0.064437,08,5,4.11450879357,6.7,1.125,0
mollys-game,71,28.780744,12,1708,0.896403342025,7.5,0.807642487047,0
the-light-of-the-moon,76,0.0,11,0,0.147969940563,0,0.0357142857143,0
patti-cake,67,0.800148,08,303,0.318347105016,7.4,0.0509708737864,0
i-dont-feel-at-home-in-this-world-anymore,75,0.0,02,0,0.550721788699,7.6,0.0397727272727,0
wasted!-the-story-of-food-waste,74,0.033211,10,11,0,0,0,0
logan-lucky,78,27.780977,08,3031,0.836668740807,6.8,0.0346700908732,0
icarus,68,0.0,08,0,0.921969346596,6.9,0.133498145859,0
get-out,84,176.040665,02,3143,0.98466259195,7.2,0.0798666541459,1
cuba-and-the-cameraman,82,0.0,11,0,0.831243958731,0,0.0432692307692,0
lovesong,74,0.010626,02,3,0.839999200312,6.9,1.21954674221,0
it-comes-at-night,78,13.985117,06,2533,1.35553296654,6.1,0.0187875751503,0
better-watch-out,67,0.020369,10,25,0.891983044523,5.8,0.125581395349,0
no-greater-love,85,0.030247,11,22,1.35095449779,0,0.3984375,0
barracuda,78,0.0,10,0,0.55696210121,0,0.790540540541,0
band-aid,67,0.24837,06,35,0.462083884136,7.5,0.407327586207,0
