the-family-fang 0.653290464083
life-animated 0.659245707188
notes-on-blindness 0.663127625718
presenting-princess-shaw 0.665466903556
sunset-song 0.668454370077
always-shine 0.675559717267
moana 0.676721481945
only-yesterday 0.677994067483
for-the-love-of-spock 0.680657784697
morris-from-america 0.681517899949
the-president 0.68871742227
arrival 0.695613680498
the-jungle-book 0.70310846443
into-the-inferno 0.705245705381
doctor-strange 0.708453288126
florence-foster-jenkins 0.714634907216
london-road 0.715184908665
wiener-dog 0.732978217794
barry 0.736273620215
equal-means-equal 0.74692395543
phantom-boy 0.747556927788
chronic 0.750439716039
a-monster-calls 0.758137500983
the-childhood-of-a-leader 0.763505873562
petes-dragon 0.769876771706
argentina 0.770131017308
sin-alas 0.774193548387
hacksaw-ridge 0.781707462122
love-and-friendship 0.794505681156
sully 0.80320174845
fantastic-beasts-and-where-to-find-them 0.80321241189
nocturnal-animals 0.805467782484
summertime 0.805921403862
star-trek-beyond 0.805978967359
the-edge-of-seventeen 0.807683818958
southside-with-you 0.835697603844
sing-street 0.841466256686
things-to-come 0.84345527897
newtown 0.847143657564
equity 0.849597367484
gleason 0.857990582108
tunnel 0.868116946571
la-la-land 0.868792842546
maggies-plan 0.870652735728
breaking-a-monster 0.875483684089
jackie 0.884643359223
the-fits 0.889569479327
homo-sapiens 0.889751066298
silence 0.899310648445
finding-dory 0.903157391259
three 0.916954634393
a-bigger-splash 0.91757819512
krisha 0.918634494101
popstar-never-stop-never-stopping 0.918762547574
afternoon 0.919509793236
parched 0.924808417732
moonlight 0.935174353963
lo-and-behold-reveries-of-the-connected-world 0.940322580643
little-sister 0.943144576609
nuts! 0.946796242419
under-the-gun 0.95651655494
10-cloverfield-lane 0.960210455029
20th-century-women 0.96060725018
demon 0.961084530335
zootopia 0.969948503098
miss-sharon-jones! 0.973469062878
baden-baden 0.975661490724
kubo-and-the-two-strings 0.980846752964
lion 0.982163647735
the-handmaiden 0.985934826914
loving 0.986196632812
tower 0.992688878418
girl-asleep 0.992992691212
toni-erdmann 1.00110778071
louder-than-bombs 1.00667095911
happy-hour 1.01036998843
hail-caesar! 1.01061246355
creepy 1.02016004025
patriots-day 1.02041651453
princess 1.03867777413
queen-of-katwe 1.0422202571
cosmos 1.05319881365
midnight-special 1.05335140357
seasons 1.05652164357
hidden-figures 1.0576443257
off-the-rails 1.0582550183
paterson 1.07115537869
deepwater-horizon 1.08581072221
american-honey 1.08922818758
t-rex 1.09435145238
certain-women 1.09873909813
a-man-called-ove 1.10031166716
evolution 1.10198588157
everybody-wants-some 1.11581538876
dark-horse 1.11685897161
ocean-waves 1.11836069071
the-infiltrator 1.13908378416
weiner 1.14405005278
the-eagle-huntress 1.14848858511
captain-america-civil-war 1.15761906297
fences 1.16841234803
captain-fantastic 1.16843348426
the-lobster 1.17100841521
the-nice-guys 1.17119335917
hell-or-high-water 1.17905337716
closet-monster 1.19069614098
manchester-by-the-sea 1.20146955863
the-wailing 1.20343011714
dont-think-twice 1.23911913648
aquarius 1.23924297832
christine 1.24048795043
the-wave 1.25677177048
blue-jay 1.26170921569
sand-storm 1.28945380651
13th 1.2935355816
the-uncondemned 1.29903133569
i-daniel-blake 1.29903150658
hunt-for-the-wilderpeople 1.31300299218
train-to-busan 1.31999240425
fatima 1.42503676432
the-meddler 1.43839929869
kicks 1.43877481532
tickled 1.47297927352
zero-days 1.47888417902
the-monster 1.47967839649
gimme-danger 1.48789697888
the-love-witch 1.49954691412
julieta 1.51421490137
best-worst-thing-that-ever-could-have-happened 1.5202346041
the-seventh-fire 1.64553402996
rams 1.69234513008
chevalier 1.7024349569
kung-fu-panda-3 1.71938365545
green-room 1.72716015492
the-witch 1.72718436943
embrace-of-the-serpent 1.76361498915
a-family-affair 1.82580645161
hooligan-sparrow 1.91741912803
right-now-wrong-then 1.92035272076
under-the-shadow 1.92967344111
eye-in-the-sky 1.93764397844
trapped 2.0760590439
viva 2.08021608192
blood-father 2.15146887086
long-way-north 2.18661664355
the-ivory-game 2.30854610082
amanda-knox 2.32126728809
elle 3.17408113213
the-witness 3.22020620513
mountains-may-depart 3.62551862455
kaili-blues 3.65443357687
under-the-sun 4.25302328292
a-war 4.30302488857
national-bird 6.87408713295
the-mermaid 8.61975622053
